,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Regionname,Propertycount,Pridicted_Price
4998,Narre Warren,129 Fleetwood Dr,3,h,S,O'Brien,19/08/2017,34.1,3805.0,3.0,2.0,2.0,556.0,130.0,South-Eastern Metropolitan,9376.0,590733.75
4999,Noble Park,7b Ellt Cr,2,t,S,C21,19/08/2017,22.7,3174.0,3.0,2.0,2.0,556.0,130.0,South-Eastern Metropolitan,11806.0,821382.2
5000,North Melbourne,64 Baillie St,2,t,S,Jellis,19/08/2017,1.8,3051.0,2.0,2.0,1.0,556.0,136.0,Northern Metropolitan,6821.0,867943.4
5001,Northcote,20/55 Gadd St,2,u,SP,hockingstuart,19/08/2017,5.3,3070.0,2.0,2.0,2.0,556.0,90.0,Northern Metropolitan,11364.0,786766.06
5002,Northcote,1/1 Lorna Av,3,h,SP,McGrath,19/08/2017,5.3,3070.0,3.0,2.0,2.0,556.0,142.0,Northern Metropolitan,11364.0,1629529.2
5003,Notting Hill,7 Tamala Av,3,h,S,Biggin,19/08/2017,16.7,3168.0,3.0,1.0,1.0,556.0,143.0,Southern Metropolitan,902.0,1035063.94
5004,Nunawading,4/4 Koroit St,3,t,S,Noel,19/08/2017,15.4,3131.0,3.0,2.0,2.0,556.0,138.0,Eastern Metropolitan,4973.0,1115146.5
5005,Oak Park,37 Josephine St,3,h,VB,Brad,19/08/2017,11.2,3046.0,3.0,2.0,1.0,556.0,120.0,Northern Metropolitan,2651.0,787932.94
5006,Oakleigh East,1/28 Leumear St,3,t,S,Ray,19/08/2017,12.3,3166.0,3.0,2.0,1.0,556.0,130.0,Southern Metropolitan,2547.0,965793.9
5007,Oakleigh South,12 Cunningham Pl,6,h,S,Buxton,19/08/2017,15.5,3167.0,6.0,3.0,2.0,556.0,257.0,South-Eastern Metropolitan,3692.0,1300452.0
5008,Ormond,4/4 Holloway St,1,u,S,Thomson,19/08/2017,11.4,3204.0,1.0,1.0,1.0,556.0,40.0,Southern Metropolitan,3578.0,426082.94
5009,Pakenham,10 Eyre Pl,4,h,S,C21,19/08/2017,47.3,3810.0,4.0,2.0,2.0,556.0,177.0,Eastern Victoria,17384.0,496774.88
5010,Parkdale,3/16 Clare St,3,u,S,Hodges,19/08/2017,21.5,3195.0,3.0,2.0,2.0,556.0,114.0,South-Eastern Metropolitan,5087.0,1038739.06
5011,Pascoe Vale,1/165 Boundary Rd,3,t,PI,Barry,19/08/2017,8.5,3044.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,7485.0,660206.2
5012,Point Cook,31 Lakeside Dr,4,h,S,hockingstuart,19/08/2017,14.7,3030.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,15542.0,604411.4
5013,Port Melbourne,11/85 Rouse St,2,u,S,Chisholm,19/08/2017,3.5,3207.0,2.0,2.0,1.0,556.0,115.0,Southern Metropolitan,8648.0,920074.2
5014,Port Melbourne,490 Williamstown Rd,3,h,SP,Marshall,19/08/2017,3.5,3207.0,3.0,2.0,0.0,556.0,130.0,Southern Metropolitan,8648.0,1866097.8
5015,Prahran,26 Union St,3,h,S,hockingstuart,19/08/2017,4.6,3181.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7717.0,2246856.5
5016,Preston,2/34 Union St,3,u,S,hockingstuart,19/08/2017,8.4,3072.0,3.0,2.0,1.0,556.0,130.0,Northern Metropolitan,14577.0,801617.0
5017,Reservoir,20 Barton St,3,h,S,Barry,19/08/2017,12.0,3073.0,3.0,1.0,2.0,653.0,120.0,Northern Metropolitan,21650.0,876165.8
5018,Reservoir,1/159 Cheddar Rd,2,u,S,RW,19/08/2017,12.0,3073.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,21650.0,685790.75
5019,Reservoir,6/35 Cheddar Rd,2,h,S,Ray,19/08/2017,12.0,3073.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,21650.0,855944.75
5020,Reservoir,26 Howard St,2,h,S,Nelson,19/08/2017,12.0,3073.0,2.0,2.0,2.0,556.0,107.0,Northern Metropolitan,21650.0,789859.2
5021,Reservoir,60 Southernhay St,4,h,S,Woodards,19/08/2017,12.0,3073.0,4.0,1.0,3.0,556.0,145.0,Northern Metropolitan,21650.0,841580.1
5022,Reservoir,18 Winter Cr,3,h,PI,Love,19/08/2017,12.0,3073.0,3.0,1.0,4.0,556.0,138.0,Northern Metropolitan,21650.0,748331.06
5023,Richmond,69 Brighton St,2,h,S,Biggin,19/08/2017,2.4,3121.0,2.0,1.0,2.0,556.0,103.0,Northern Metropolitan,14949.0,1381917.4
5024,Richmond,5/86 Burnley St,2,u,VB,Jellis,19/08/2017,2.4,3121.0,2.0,1.0,2.0,556.0,77.0,Northern Metropolitan,14949.0,750500.0
5025,Ringwood,1A Wingrove Pl,3,h,S,Ray,19/08/2017,19.9,3134.0,3.0,1.0,2.0,556.0,133.0,Eastern Metropolitan,7785.0,886031.2
5026,Ringwood East,7 Sunbeam Av,3,h,PI,Barry,19/08/2017,21.3,3135.0,3.0,1.0,1.0,556.0,130.0,Eastern Metropolitan,4407.0,874740.4
5027,Rosanna,11 Maleela Gr,3,h,S,Barry,19/08/2017,8.9,3084.0,3.0,1.0,3.0,556.0,80.0,Eastern Metropolitan,3540.0,910158.25
5028,Sandringham,4/245 Bluff Rd,3,t,S,Purplebricks,19/08/2017,15.2,3191.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,4497.0,1620273.9
5029,Sandringham,19B Reno Rd,3,t,S,Buxton,19/08/2017,15.2,3191.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,4497.0,1620273.9
5030,Seaford,18 Peterson St,5,h,VB,Sandhurst,19/08/2017,35.4,3198.0,5.0,3.0,3.0,556.0,302.0,South-Eastern Metropolitan,8077.0,1135474.6
5031,South Melbourne,16 Mountain St,3,h,SP,Marshall,19/08/2017,1.9,3205.0,3.0,1.0,2.0,128.0,130.0,Southern Metropolitan,5943.0,1475649.4
5032,South Yarra,3/31 Howitt St,1,u,VB,Marshall,19/08/2017,2.7,3141.0,1.0,1.0,2.0,556.0,130.0,Southern Metropolitan,14887.0,754592.94
5033,Spotswood,301/88 Hudsons Rd,2,u,S,Avion,19/08/2017,6.2,3015.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,1223.0,608921.6
5034,St Albans,29 Gillespie Rd,3,h,S,YPA,19/08/2017,14.0,3021.0,3.0,1.0,2.0,557.0,138.0,Western Metropolitan,14042.0,583669.1
5035,St Albans,179 William St,4,h,S,Barry,19/08/2017,14.0,3021.0,4.0,1.0,2.0,556.0,130.0,Western Metropolitan,14042.0,617429.25
5036,St Kilda,43/64 Fitzroy St,1,u,PI,McGrath,19/08/2017,5.0,3182.0,1.0,1.0,1.0,556.0,52.0,Southern Metropolitan,13240.0,424311.0
5037,Strathmore Heights,7 Caravelle Cr,3,h,S,Considine,19/08/2017,8.2,3041.0,3.0,1.0,2.0,534.0,149.0,Western Metropolitan,389.0,991971.75
5038,Sunbury,9 Tennyson Ct,4,h,S,YPA,19/08/2017,31.7,3429.0,4.0,2.0,2.0,556.0,130.0,Western Metropolitan,14092.0,491870.1
5039,Sunbury,72 The Skyline,4,h,S,Leading,19/08/2017,31.7,3429.0,4.0,2.0,2.0,556.0,298.0,Western Metropolitan,14092.0,741643.6
5040,Sunshine North,2/15 Phoenix St,3,u,VB,Boran,19/08/2017,10.5,3020.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4217.0,594699.9
5041,Sunshine West,29 Felstead Av,7,h,VB,Village,19/08/2017,10.5,3020.0,7.0,2.0,4.0,556.0,130.0,Western Metropolitan,6763.0,560583.94
5042,Surrey Hills,1/29 Kennealy St,3,h,S,Nelson,19/08/2017,10.2,3127.0,3.0,1.0,2.0,556.0,108.0,Southern Metropolitan,5457.0,1551409.6
5043,Surrey Hills,13 Lambourne St,4,h,PI,Jellis,19/08/2017,10.2,3127.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5457.0,1615153.9
5044,Taylors Hill,30 Hardware La,4,h,S,Ray,19/08/2017,18.0,3037.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4242.0,580972.25
5045,Taylors Lakes,13 Bruxner Wy,3,h,PI,Barry,19/08/2017,15.5,3038.0,3.0,2.0,2.0,556.0,159.0,Western Metropolitan,5336.0,639312.2
5046,Templestowe,6 Shelley Ct,4,h,S,Barry,19/08/2017,15.5,3106.0,4.0,2.0,2.0,556.0,35.0,Eastern Metropolitan,6202.0,1251127.5
5047,Templestowe Lower,12 MacEdon Ct,4,h,PI,Parkes,19/08/2017,12.4,3107.0,4.0,2.0,2.0,556.0,265.0,Eastern Metropolitan,5420.0,1339671.4
5048,Thornbury,219a Gooch St,2,t,PI,McGrath,19/08/2017,7.0,3071.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,777711.4
5049,Thornbury,219b Gooch St,3,t,PI,McGrath,19/08/2017,7.0,3071.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,874197.1
5050,Thornbury,27 Gooch St,2,h,S,Nelson,19/08/2017,7.0,3071.0,2.0,1.0,1.0,277.0,130.0,Northern Metropolitan,8870.0,1022983.75
5051,Thornbury,7/42 Pender St,2,t,S,Love,19/08/2017,7.0,3071.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,863175.75
5052,Thornbury,4/198 Raleigh St,1,u,S,Collins,19/08/2017,7.0,3071.0,1.0,1.0,1.0,556.0,48.0,Northern Metropolitan,8870.0,400886.0
5053,Toorak,47/145 Canterbury Rd,1,u,SP,LITTLE,19/08/2017,4.1,3142.0,1.0,1.0,1.0,556.0,26.0,Southern Metropolitan,7217.0,502242.8
5054,Toorak,6/187 Kooyong Rd,3,u,VB,Kay,19/08/2017,4.1,3142.0,3.0,2.0,1.0,556.0,130.0,Southern Metropolitan,7217.0,1373916.5
5055,Tullamarine,1/59 Eumarella St,3,u,S,Nelson,19/08/2017,12.9,3043.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,3296.0,560438.2
5056,Tullamarine,235 Melrose Dr,4,h,SP,Jason,19/08/2017,12.9,3043.0,4.0,2.0,1.0,556.0,130.0,Western Metropolitan,3296.0,677317.8
5057,Tullamarine,3/260 Melrose Dr,3,h,SP,Stockdale,19/08/2017,12.9,3043.0,3.0,1.0,2.0,556.0,130.0,Western Metropolitan,3296.0,637982.56
5058,Tullamarine,2/56 Tadstan Dr,3,u,S,Barry,19/08/2017,12.9,3043.0,3.0,1.0,1.0,556.0,130.0,Western Metropolitan,3296.0,498764.2
5059,Vermont,84 Centre Rd,5,h,S,Noel,19/08/2017,17.2,3133.0,5.0,2.0,2.0,891.0,177.0,Eastern Metropolitan,4181.0,1267449.9
5060,Vermont South,48 Coonawarra Dr,4,h,S,M.J,19/08/2017,17.2,3133.0,4.0,2.0,2.0,784.0,130.0,Eastern Metropolitan,4280.0,1216333.4
5061,Wantirna South,79 Somes St,5,h,S,Barry,19/08/2017,14.7,3152.0,5.0,3.0,2.0,634.0,294.0,Eastern Metropolitan,7082.0,1340262.5
5062,Warrandyte,3 Speers Ct,4,h,S,Barry,19/08/2017,21.1,3113.0,4.0,2.0,2.0,4168.0,130.0,Eastern Metropolitan,2003.0,1468212.5
5063,Watsonia,32 Cooinda Cr,3,h,S,Barry,19/08/2017,14.5,3087.0,3.0,1.0,1.0,556.0,123.0,Northern Metropolitan,2329.0,777947.0
5064,Werribee,2 Rhine St,6,h,S,hockingstuart,19/08/2017,14.7,3030.0,6.0,3.0,1.0,556.0,207.0,Western Metropolitan,16166.0,705113.0
5065,West Footscray,9 Sredna St,3,h,S,Sweeney,19/08/2017,6.4,3012.0,3.0,1.0,5.0,556.0,98.0,Western Metropolitan,5058.0,982995.1
5066,West Footscray,155 Suffolk St,3,h,S,McGrath,19/08/2017,6.4,3012.0,3.0,1.0,1.0,556.0,130.0,Western Metropolitan,5058.0,1049516.9
5067,Wheelers Hill,77 Jells Rd,4,h,VB,Jellis,19/08/2017,16.7,3150.0,4.0,2.0,3.0,556.0,245.0,South-Eastern Metropolitan,7392.0,1132228.5
5068,Wheelers Hill,61 Mary Av,4,h,S,McGrath,19/08/2017,16.7,3150.0,4.0,2.0,2.0,556.0,176.0,South-Eastern Metropolitan,7392.0,1084308.0
5069,Whittlesea,1 MacMeikan St,3,h,S,Brad,19/08/2017,35.5,3757.0,3.0,1.0,1.0,556.0,121.0,Northern Victoria,2170.0,442955.47
5070,Windsor,3/10 Wrexham Rd,1,u,S,Marshall,19/08/2017,4.6,3181.0,1.0,1.0,1.0,556.0,130.0,Southern Metropolitan,4380.0,616228.8
5071,Wollert,13 Markham St,4,h,S,hockingstuart,19/08/2017,25.5,3750.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,2940.0,563796.0
5072,Wollert,17 Rockgarden Wy,4,h,SP,Love,19/08/2017,25.5,3750.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,2940.0,527255.1
5073,Abbotsford,801/1 Acacia Pl,1,u,S,Jellis,23/09/2017,3.0,3067.0,1.0,1.0,1.0,556.0,50.0,Northern Metropolitan,4019.0,451511.34
5074,Abbotsford,604/88 Trenerry Cr,2,u,SP,Woodards,23/09/2017,3.0,3067.0,2.0,2.0,1.0,556.0,130.0,Northern Metropolitan,4019.0,793888.44
5075,Abbotsford,64 Yarra St,3,h,S,Biggin,23/09/2017,3.0,3067.0,3.0,2.0,1.0,556.0,130.0,Northern Metropolitan,4019.0,1871204.8
5076,Aberfeldie,9/39 St Kinnord St,1,u,SP,Brad,23/09/2017,7.5,3040.0,1.0,1.0,1.0,556.0,130.0,Western Metropolitan,1543.0,530596.25
5077,Airport West,8 Hilbert Rd,3,h,SP,Considine,23/09/2017,10.4,3042.0,3.0,1.0,1.0,556.0,130.0,Western Metropolitan,3464.0,774499.44
5078,Airport West,3/75 Victory Rd,2,u,S,Harcourts,23/09/2017,10.4,3042.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,3464.0,701165.06
5079,Albert Park,9/84 Beaconsfield Pde,1,u,S,Cayzer,23/09/2017,3.0,3206.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,3280.0,1727707.9
5080,Albion,41 Adelaide St,3,h,S,Bells,23/09/2017,10.5,3020.0,3.0,1.0,1.0,697.0,121.0,Western Metropolitan,2185.0,870713.06
5081,Albion,1 Delmont St,4,h,SP,hockingstuart,23/09/2017,10.5,3020.0,4.0,1.0,3.0,556.0,130.0,Western Metropolitan,2185.0,800219.75
5082,Alphington,15 Bank St,3,h,SP,Jellis,23/09/2017,5.7,3078.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,2211.0,1577004.6
5083,Alphington,31 Broomfield Av,3,h,S,hockingstuart,23/09/2017,5.7,3078.0,3.0,1.0,1.0,556.0,130.0,Northern Metropolitan,2211.0,1516212.4
5084,Altona,308/117 Pier St,2,u,S,Woodards,23/09/2017,11.0,3018.0,2.0,2.0,1.0,556.0,130.0,Western Metropolitan,5301.0,757392.94
5085,Armadale,1/4 Avondale Rd,3,h,S,hockingstuart,23/09/2017,6.3,3143.0,3.0,1.0,1.0,556.0,121.0,Southern Metropolitan,4836.0,2016087.8
5086,Ascot Vale,183 Maribyrnong Rd,3,h,S,Jellis,23/09/2017,4.3,3032.0,3.0,1.0,4.0,556.0,130.0,Western Metropolitan,6567.0,1319770.9
5087,Ascot Vale,5/7 Roxburgh St,2,t,VB,Nelson,23/09/2017,4.3,3032.0,2.0,2.0,1.0,556.0,103.0,Western Metropolitan,6567.0,661738.3
5088,Ashburton,1/43 Warner Av,3,h,S,W.B.,23/09/2017,10.2,3147.0,3.0,1.0,1.0,556.0,130.0,Southern Metropolitan,3052.0,1536817.2
5089,Ashwood,11 Gubbah Ct,4,h,S,Buxton,23/09/2017,10.2,3147.0,4.0,2.0,1.0,556.0,130.0,Southern Metropolitan,2894.0,1581125.1
5090,Ashwood,3/5 Yileen Ct,3,t,S,Buxton,23/09/2017,10.2,3147.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,2894.0,1240185.0
5091,Aspendale,5/4 Groves St,3,t,S,hockingstuart,23/09/2017,21.5,3195.0,3.0,2.0,2.0,556.0,130.0,South-Eastern Metropolitan,2824.0,1239710.5
5092,Aspendale,75 Laura St,3,h,S,Biggin,23/09/2017,21.5,3195.0,3.0,2.0,2.0,556.0,130.0,South-Eastern Metropolitan,2824.0,1097870.2
5093,Attwood,20 Threadneedle St,5,h,S,YPA,23/09/2017,16.5,3049.0,5.0,2.0,2.0,556.0,227.0,Northern Metropolitan,1130.0,619140.56
5094,Avondale Heights,7A Downland Sq,4,h,S,Moonee,23/09/2017,9.5,3034.0,4.0,2.0,2.0,556.0,235.0,Western Metropolitan,4502.0,1120512.9
5095,Balwyn,3 Collins Ct,3,h,VB,Jellis,23/09/2017,7.9,3103.0,3.0,2.0,3.0,556.0,150.0,Southern Metropolitan,5682.0,1822677.0
5096,Balwyn,22 Gordon St,4,h,S,Marshall,23/09/2017,7.9,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,2134795.2
5097,Balwyn,8 Power St,3,h,S,Noel,23/09/2017,7.9,3103.0,3.0,1.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1757000.1
5098,Bayswater,29 Armstrong Rd,3,h,S,Fletchers,23/09/2017,23.2,3153.0,3.0,2.0,2.0,556.0,150.0,Eastern Metropolitan,5030.0,699077.25
5099,Bayswater North,21 Baker Rd,4,h,S,McGrath,23/09/2017,23.2,3153.0,4.0,2.0,2.0,556.0,859.0,Eastern Metropolitan,3598.0,967274.5
5100,Bayswater North,4 David Cl,3,h,S,McGrath,23/09/2017,23.2,3153.0,3.0,2.0,5.0,931.0,130.0,Eastern Metropolitan,3598.0,782380.25
5101,Beaconsfield Upper,1 McBride Rd,3,h,S,Peake,23/09/2017,39.8,3808.0,3.0,2.0,2.0,556.0,130.0,Eastern Victoria,973.0,533415.06
5102,Beaumaris,3/85 Charman Rd,1,u,SP,Maitland,23/09/2017,17.3,3193.0,1.0,1.0,1.0,556.0,130.0,Southern Metropolitan,5366.0,635934.2
5103,Bellfield,121 Liberty Pde,3,h,S,Miles,23/09/2017,8.8,3081.0,3.0,1.0,2.0,556.0,130.0,Eastern Metropolitan,790.0,783809.1
5104,Bentleigh,132 Jasper Rd,3,h,S,C21,23/09/2017,11.4,3204.0,3.0,2.0,1.0,556.0,130.0,Southern Metropolitan,6795.0,1486781.1
5105,Bentleigh East,55 Blamey St,3,h,S,hockingstuart,23/09/2017,13.8,3165.0,3.0,1.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1254663.8
5106,Bentleigh East,2/12 Caleb St,2,u,S,C21,23/09/2017,13.8,3165.0,2.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,931330.1
5107,Bentleigh East,1/14 Clements St,3,t,S,Buxton,23/09/2017,13.8,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1185312.2
5108,Bentleigh East,23 Hill St,3,h,SP,C21,23/09/2017,13.8,3165.0,3.0,1.0,4.0,556.0,130.0,Southern Metropolitan,10969.0,1191734.0
5109,Bentleigh East,6/1036 North Rd,2,u,S,Gary,23/09/2017,13.8,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,957992.8
5110,Bentleigh East,1064 North Rd,3,h,S,Buxton,23/09/2017,13.8,3165.0,3.0,1.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1254663.8
5111,Berwick,9 Cambridge Dr,4,h,SA,Eview,23/09/2017,35.2,3806.0,4.0,4.0,2.0,556.0,400.0,Eastern Victoria,17093.0,1022878.4
5112,Black Rock,20 Ebden Av,3,h,S,Buxton,23/09/2017,17.3,3193.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,2866.0,1408938.0
5113,Blackburn,3/33 Glen Ebor Av,3,h,S,Ray,23/09/2017,13.4,3130.0,3.0,1.0,2.0,1271.0,130.0,Eastern Metropolitan,5713.0,1127209.5
5114,Blackburn North,3 Harcourt St,4,h,S,McGrath,23/09/2017,13.4,3130.0,4.0,2.0,1.0,556.0,130.0,Eastern Metropolitan,2867.0,1309036.5
5115,Blackburn North,3/36 Middlefield Dr,2,u,VB,Noel,23/09/2017,13.4,3130.0,2.0,1.0,1.0,556.0,130.0,Eastern Metropolitan,2867.0,665673.75
5116,Blackburn North,20 Rialton Av,3,h,PI,Ray,23/09/2017,13.4,3130.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,2867.0,1041065.4
5117,Blackburn South,144 Middleborough Rd,4,h,S,McGrath,23/09/2017,13.4,3130.0,4.0,2.0,2.0,727.0,115.0,Eastern Metropolitan,4387.0,1341045.1
5118,Bonbeach,37 Mernda Av,3,h,SP,hockingstuart,23/09/2017,27.0,3196.0,3.0,2.0,2.0,572.0,127.0,South-Eastern Metropolitan,2887.0,924647.7
5119,Box Hill,1/35 Kent Rd,2,u,S,hockingstuart,23/09/2017,10.9,3128.0,2.0,1.0,1.0,556.0,130.0,Eastern Metropolitan,4605.0,978823.9
5120,Braybrook,18 Kannan Bvd,5,h,S,Sweeney,23/09/2017,8.6,3019.0,5.0,3.0,2.0,556.0,130.0,Western Metropolitan,3589.0,1105949.4
5121,Brighton,34 Durrant St,3,h,PI,Buxton,23/09/2017,10.5,3186.0,3.0,1.0,2.0,556.0,130.0,Southern Metropolitan,10579.0,1767847.5
5122,Brighton,6/28 Murphy St,2,u,S,Buxton,23/09/2017,10.5,3186.0,2.0,1.0,2.0,556.0,130.0,Southern Metropolitan,10579.0,1221045.4
5123,Brighton,5/344 New St,2,u,S,Kay,23/09/2017,10.5,3186.0,2.0,1.0,1.0,556.0,91.0,Southern Metropolitan,10579.0,1006898.7
5124,Brighton East,3/756 Hawthorn Rd,3,t,S,Marshall,23/09/2017,10.3,3187.0,3.0,2.0,2.0,556.0,142.0,Southern Metropolitan,6938.0,1433066.0
5125,Broadmeadows,1/411 Camp Rd,3,h,SP,hockingstuart,23/09/2017,14.0,3047.0,3.0,1.0,2.0,556.0,125.0,Northern Metropolitan,4294.0,569009.4
5126,Broadmeadows,3 Cornell Cl,5,h,PI,YPA,23/09/2017,14.0,3047.0,5.0,2.0,2.0,556.0,260.0,Northern Metropolitan,4294.0,758799.44
5127,Broadmeadows,3/61 Cuthbert St,2,h,PI,Stockdale,23/09/2017,14.0,3047.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,4294.0,610932.56
5128,Broadmeadows,18 Gibson St,3,h,S,YPA,23/09/2017,14.0,3047.0,3.0,2.0,1.0,556.0,130.0,Northern Metropolitan,4294.0,618740.1
5129,Broadmeadows,75 Girgarre St,3,h,PI,Barry,23/09/2017,14.0,3047.0,3.0,2.0,2.0,556.0,223.0,Northern Metropolitan,4294.0,735724.2
5130,Brookfield,33 Stanley Cr,3,h,SP,FN,23/09/2017,29.8,3338.0,3.0,2.0,2.0,556.0,154.0,Western Victoria,3122.0,483879.2
5131,Brunswick,4 Collace St,3,h,S,Nelson,23/09/2017,5.2,3056.0,3.0,1.0,1.0,556.0,130.0,Northern Metropolitan,11918.0,1334560.9
5132,Brunswick,7/39 Davies St,2,u,SP,Nelson,23/09/2017,5.2,3056.0,2.0,1.0,1.0,556.0,61.0,Northern Metropolitan,11918.0,459313.72
5133,Brunswick,36 Fourth Av,3,h,S,Nelson,23/09/2017,5.2,3056.0,3.0,1.0,2.0,556.0,130.0,Northern Metropolitan,11918.0,1372301.9
5134,Brunswick,14/6 Garnet St,1,u,SP,Brad,23/09/2017,5.2,3056.0,1.0,1.0,1.0,556.0,130.0,Northern Metropolitan,11918.0,468729.84
5135,Brunswick,43 Mitchell St,4,h,PI,Jellis,23/09/2017,5.2,3056.0,4.0,1.0,2.0,518.0,130.0,Northern Metropolitan,11918.0,1284691.4
5136,Brunswick,5/93 Mitchell St,2,h,SP,Jellis,23/09/2017,5.2,3056.0,2.0,1.0,1.0,556.0,74.0,Northern Metropolitan,11918.0,1008924.9
5137,Brunswick,7/611 Park St,1,u,S,Nelson,23/09/2017,5.2,3056.0,1.0,1.0,1.0,556.0,130.0,Northern Metropolitan,11918.0,497693.62
5138,Brunswick East,4/134 Mitchell St,2,u,S,Brad,23/09/2017,4.0,3057.0,2.0,1.0,1.0,556.0,130.0,Northern Metropolitan,5533.0,695162.1
5139,Brunswick West,3/2 Passfield St,2,u,SP,Brad,23/09/2017,5.2,3055.0,2.0,1.0,1.0,556.0,74.0,Northern Metropolitan,7082.0,470724.66
5140,Bulleen,12 Rocklea Rd,3,h,S,Barry,23/09/2017,10.8,3105.0,3.0,2.0,2.0,697.0,158.0,Eastern Metropolitan,4480.0,1290365.9
5141,Bundoora,3 Arthur St,3,h,SP,Ray,23/09/2017,12.1,3083.0,3.0,1.0,2.0,556.0,130.0,Northern Metropolitan,10175.0,780845.2
5142,Bundoora,1/8 Barlow Ri,3,h,S,Barry,23/09/2017,12.1,3083.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,10175.0,842487.06
5143,Bundoora,4 Magdalen Mw,3,h,S,Barry,23/09/2017,12.1,3083.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,10175.0,842487.06
5144,Bundoora,2/19 Olympic St,3,u,S,Barry,23/09/2017,12.1,3083.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,10175.0,726515.2
5145,Bundoora,15 Panorama Cl,4,h,SP,Ray,23/09/2017,12.1,3083.0,4.0,2.0,1.0,556.0,130.0,Northern Metropolitan,10175.0,783959.75
5146,Bundoora,9 Silverash Dr,3,t,S,Stockdale,23/09/2017,12.1,3083.0,3.0,2.0,2.0,556.0,90.0,Northern Metropolitan,10175.0,638455.06
5147,Burnside Heights,16 Stanthorp St,3,h,S,YPA,23/09/2017,14.8,3023.0,3.0,2.0,2.0,419.0,130.0,Western Metropolitan,1686.0,538309.7
5148,Burwood East,481 Highbury Rd,4,h,S,McGrath,23/09/2017,14.7,3151.0,4.0,3.0,3.0,556.0,130.0,Eastern Metropolitan,4048.0,1230250.9
5149,Camberwell,2/31 King St,3,u,S,Jellis,23/09/2017,7.7,3124.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8920.0,1263356.0
5150,Carlton,56/39 Rathdowne St,3,u,S,Jellis,23/09/2017,1.6,3053.0,3.0,1.0,2.0,556.0,130.0,Northern Metropolitan,6786.0,1034461.1
5151,Carnegie,248 Koornang Rd,4,h,SP,Woodards,23/09/2017,10.1,3163.0,4.0,3.0,1.0,556.0,270.0,Southern Metropolitan,7822.0,1940868.8
5152,Carnegie,158 Leila Rd,3,h,VB,Ray,23/09/2017,10.1,3163.0,3.0,1.0,2.0,556.0,130.0,Southern Metropolitan,7822.0,1375601.6
5153,Carnegie,10/28 Moonya Rd,2,u,S,Jellis,23/09/2017,10.1,3163.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,7822.0,780621.06
5154,Carnegie,4/219 Neerim Rd,2,u,SP,Jellis,23/09/2017,10.1,3163.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,7822.0,667312.7
5155,Carnegie,4/58 Rosstown Rd,2,u,PI,Barry,23/09/2017,10.1,3163.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,7822.0,582878.9
5156,Carnegie,1/26 Shepparson Av,1,u,S,Obrien,23/09/2017,10.1,3163.0,1.0,1.0,1.0,556.0,130.0,Southern Metropolitan,7822.0,563270.7
5157,Carnegie,8/42 Tranmere Av,1,u,S,Gary,23/09/2017,10.1,3163.0,1.0,1.0,1.0,556.0,130.0,Southern Metropolitan,7822.0,563270.7
